"Date","Price","Open","High","Low","Vol.","Change %"
"11/29/2022","80.70","81.64","82.35","80.45","","-1.13%"
"11/28/2022","81.62","82.11","82.11","80.89","","-0.55%"
"11/25/2022","82.07","83.18","83.26","81.81","","-1.32%"
"11/24/2022","83.17","81.46","83.54","81.34","","2.11%"
"11/23/2022","81.45","80.34","81.62","79.94","","1.38%"
"11/22/2022","80.34","80.44","81.09","79.57","","-0.14%"
"11/21/2022","80.45","80.86","80.96","79.27","","-0.49%"
"11/18/2022","80.85","80.65","81.83","80.25","","0.25%"
"11/17/2022","80.65","81.68","82.22","79.75","","-1.26%"
"11/16/2022","81.68","83.63","83.81","81.50","","-2.26%"
"11/15/2022","83.57","82.25","84.15","81.79","","1.77%"
"11/14/2022","82.12","81.22","82.15","80.15","","1.18%"
"11/11/2022","81.16","78.27","81.37","78.15","","3.96%"
"11/10/2022","78.07","73.65","78.14","72.35","","5.97%"
"11/09/2022","73.67","73.32","74.71","72.96","","0.30%"
"11/08/2022","73.45","71.64","73.45","71.32","","2.57%"
"11/07/2022","71.61","71.22","71.80","70.78","","0.39%"
"11/04/2022","71.33","71.07","71.72","70.87","","0.44%"
"11/03/2022","71.02","73.36","73.54","70.61","","-3.22%"
"11/02/2022","73.38","73.70","74.21","72.73","","-0.41%"
"11/01/2022","73.68","71.81","74.54","71.81","","2.60%"
"10/31/2022","71.81","71.16","72.78","71.16","","0.93%"
"10/28/2022","71.15","71.84","71.84","70.48","","-1.41%"
"10/27/2022","72.17","71.97","72.18","70.04","","0.03%"
"10/26/2022","72.15","72.41","72.66","71.06","","-0.35%"
"10/25/2022","72.40","71.10","72.41","69.90","","2.12%"
"10/24/2022","70.90","71.51","72.38","70.58","","-0.85%"
"10/21/2022","71.51","70.61","71.97","70.07","","1.59%"
"10/20/2022","70.39","71.33","71.46","68.15","","-1.29%"
"10/19/2022","71.31","71.73","71.73","70.23","","-0.60%"
"10/18/2022","71.74","69.94","71.96","69.91","","2.57%"
"10/17/2022","69.94","69.03","69.95","68.42","","1.38%"
"10/14/2022","68.99","68.43","71.04","68.43","","0.82%"
"10/13/2022","68.43","69.06","69.42","67.01","","-0.91%"
"10/12/2022","69.06","68.86","69.59","68.48","","0.29%"
"10/11/2022","68.86","70.07","70.07","68.26","","-1.71%"
"10/10/2022","70.06","70.00","70.23","68.38","","0.10%"
"10/07/2022","69.99","71.94","71.94","69.61","","-2.67%"
"10/06/2022","71.91","71.56","72.57","71.08","","0.55%"
"10/05/2022","71.52","71.64","72.28","70.54","","0.01%"
"10/04/2022","71.51","69.21","72.06","69.21","","3.34%"
