"Date","Price","Open","High","Low","Vol.","Change %"
"10/02/2023","1.39","1.55","1.60","1.32","2.01M","-12.23%"
"09/29/2023","1.59","1.66","1.70","1.55","959.71K","-3.65%"
"09/28/2023","1.65","1.56","1.77","1.56","1.24M","10.17%"
"09/27/2023","1.49","1.40","1.57","1.40","1.36M","4.18%"
"09/26/2023","1.43","1.40","1.45","1.32","610.55K","3.17%"
"09/25/2023","1.39","1.39","1.43","1.31","261.41K","2.06%"
"09/22/2023","1.36","1.35","1.45","1.30","505.96K","-0.58%"
"09/21/2023","1.37","1.45","1.45","1.30","453.61K","-3.39%"
"09/20/2023","1.42","1.23","1.48","1.23","827.50K","15.10%"
"09/19/2023","1.23","1.23","1.28","1.23","372.06K","0.98%"
"09/18/2023","1.22","1.28","1.28","1.21","179.48K","-2.40%"
"09/15/2023","1.25","1.21","1.28","1.21","225.26K","2.97%"
"09/14/2023","1.21","1.25","1.29","1.21","226.88K","-2.88%"
"09/13/2023","1.25","1.30","1.31","1.20","231.11K","-3.10%"
"09/12/2023","1.29","1.30","1.34","1.25","399.77K","-0.77%"
"09/11/2023","1.30","1.39","1.40","1.26","514.56K","0.00%"
"09/08/2023","1.30","1.20","1.37","1.20","1.03M","7.44%"
"09/07/2023","1.21","1.11","1.25","1.04","932.57K","4.49%"
"09/06/2023","1.16","1.19","1.20","1.15","269.94K","-1.86%"
"09/05/2023","1.18","1.20","1.23","1.18","277.65K","-3.91%"
"09/04/2023","1.23","1.23","1.27","1.20","815.06K","-3.31%"
"09/01/2023","1.27","1.34","1.34","1.25","531.23K","-4.37%"
"08/31/2023","1.33","1.30","1.36","1.30","367.01K","0.00%"
"08/30/2023","1.33","1.35","1.36","1.30","568.83K","2.15%"
"08/29/2023","1.30","1.35","1.36","1.30","489.59K","-2.40%"
"08/28/2023","1.33","1.35","1.36","1.33","222.47K","0.60%"
"08/25/2023","1.33","1.37","1.37","1.32","343.34K","-0.90%"
"08/24/2023","1.34","1.39","1.39","1.31","181.49K","0.60%"
"08/23/2023","1.33","1.37","1.42","1.32","193.88K","-2.78%"
"08/22/2023","1.37","1.31","1.44","1.28","809.76K","5.07%"
"08/21/2023","1.30","1.31","1.45","1.30","628.38K","-4.12%"
"08/18/2023","1.36","1.38","1.39","1.32","496.85K","-1.59%"
"08/17/2023","1.38","1.44","1.44","1.36","337.26K","-1.43%"
"08/16/2023","1.40","1.46","1.46","1.39","620.43K","-0.71%"
"08/15/2023","1.41","1.46","1.47","1.40","364.88K","-3.82%"
"08/14/2023","1.47","1.65","1.65","1.46","317.94K","-2.14%"
"08/11/2023","1.50","1.54","1.58","1.48","781.82K","-2.47%"
"08/10/2023","1.54","1.62","1.62","1.52","369.74K","-1.03%"
"08/09/2023","1.55","1.60","1.63","1.52","214.19K","-0.39%"
"08/08/2023","1.56","1.56","1.56","1.52","596.74K","-0.51%"
"08/07/2023","1.57","1.60","1.67","1.55","1.07M","-4.16%"
"08/04/2023","1.63","1.59","1.64","1.58","903.85K","1.49%"
"08/03/2023","1.61","1.65","1.65","1.60","869.20K","-3.36%"
"08/02/2023","1.67","1.68","1.70","1.66","552.56K","-0.95%"
"08/01/2023","1.68","1.70","1.71","1.68","402.05K","-1.75%"
"07/31/2023","1.71","1.71","1.76","1.71","372.19K","-0.70%"
"07/28/2023","1.72","1.87","1.87","1.71","558.34K","-4.33%"
"07/27/2023","1.80","1.79","1.87","1.79","437.48K","0.67%"
"07/26/2023","1.79","1.92","1.93","1.79","1.42M","-4.28%"
"07/25/2023","1.87","1.80","2.10","1.79","2.49M","4.94%"
"07/24/2023","1.78","1.74","1.84","1.66","693.66K","4.82%"
"07/21/2023","1.70","1.70","1.75","1.64","1.04M","1.31%"
"07/20/2023","1.68","1.72","1.72","1.64","482.93K","0.84%"
"07/19/2023","1.66","1.70","1.78","1.66","449.90K","-2.12%"
"07/18/2023","1.70","1.72","1.74","1.68","276.24K","0.59%"
"07/17/2023","1.69","1.77","1.77","1.69","542.14K","-3.43%"
"07/14/2023","1.75","1.77","1.80","1.70","815.77K","-1.80%"
"07/13/2023","1.78","1.85","1.89","1.74","722.22K","-3.57%"
"07/12/2023","1.85","1.70","1.99","1.70","2.45M","10.92%"
"07/11/2023","1.67","1.63","1.73","1.60","998.50K","2.71%"
"07/10/2023","1.62","1.68","1.70","1.57","1.46M","-7.21%"
"07/07/2023","1.75","1.88","1.88","1.64","3.01M","-8.96%"
"07/06/2023","1.92","1.93","2.07","1.88","718.06K","-0.62%"
"07/05/2023","1.93","2.10","2.10","1.93","2.50M","-3.30%"
"07/04/2023","2.00","2.04","2.30","1.87","4.17M","-0.60%"
"07/03/2023","2.01","2.28","2.28","2.01","2.52M","-7.16%"
"06/30/2023","2.16","2.20","2.42","2.15","2.07M","-2.48%"
"06/29/2023","2.22","2.34","2.58","2.05","9.77M","-2.84%"
"06/28/2023","2.29","2.52","2.52","2.28","3.92M","-6.54%"
"06/27/2023","2.44","2.36","2.54","2.17","6.51M","2.52%"
"06/26/2023","2.38","1.96","2.48","1.96","13.36M","24.87%"
"06/23/2023","1.91","1.90","1.96","1.78","1.64M","-2.85%"
"06/22/2023","1.97","2.08","2.08","1.85","6.45M","-10.23%"
"06/21/2023","2.19","2.40","2.41","2.12","8.11M","-13.10%"
"06/20/2023","2.52","2.66","2.77","2.30","7.43M","-5.79%"
"06/19/2023","2.67","2.67","2.83","2.45","5.95M","2.49%"
"06/16/2023","2.61","2.76","2.90","2.54","11.65M","2.35%"
"06/15/2023","2.55","2.20","2.77","2.20","16.25M","19.16%"
"06/14/2023","2.14","2.44","3.02","2.14","24.03M","-7.96%"
"06/13/2023","2.33","1.45","2.38","1.45","17.89M","60.34%"
"06/12/2023","1.45","2.05","2.20","1.45","14.11M","-35.12%"
"06/09/2023","2.23","2.82","2.82","2.04","15.15M","-20.46%"
"06/08/2023","2.81","1.65","2.98","1.65","30.11M","77.85%"
"06/07/2023","1.58","1.00","1.59","1.00","14.37M","64.75%"
"06/06/2023","0.96","0.80","1.00","0.80","1.39M","20.48%"
"06/05/2023","0.80","0.74","0.80","0.72","814.07K","6.42%"
"06/02/2023","0.75","0.80","0.80","0.71","318.54K","3.89%"
"06/01/2023","0.72","0.69","0.76","0.66","346.01K","4.35%"
"05/31/2023","0.69","0.69","0.73","0.66","18.49K","2.07%"
"05/30/2023","0.68","0.65","0.69","0.65","202.64K","0.90%"
"05/26/2023","0.67","0.66","0.69","0.66","89.28K","-2.19%"
"05/25/2023","0.69","0.70","0.71","0.65","270.74K","-0.87%"
"05/24/2023","0.69","0.71","0.71","0.68","182.48K","-2.54%"
"05/23/2023","0.71","0.68","0.71","0.65","236.14K","3.05%"
"05/22/2023","0.69","0.72","0.73","0.69","222.98K","-4.97%"
"05/19/2023","0.72","0.69","0.73","0.69","219.12K","1.97%"
"05/16/2023","0.71","0.73","0.74","0.69","88.74K","-3.66%"
"05/15/2023","0.74","0.73","0.74","0.69","149.83K","1.66%"
"05/12/2023","0.73","0.75","0.75","0.70","11.28K","-3.07%"
"05/11/2023","0.75","0.70","0.75","0.70","60.55K","1.36%"
"05/10/2023","0.74","0.75","0.75","0.70","78.19K","-1.47%"
"05/09/2023","0.75","0.73","0.75","0.70","91.30K","0.00%"
"05/08/2023","0.75","0.72","0.83","0.69","552.62K","-6.02%"
"05/05/2023","0.80","0.80","0.81","0.70","114.11K","0.00%"
"05/04/2023","0.79","0.80","0.82","0.75","149.22K","6.01%"
"05/03/2023","0.75","0.81","0.81","0.70","53.76K","-7.42%"
"05/02/2023","0.81","0.82","0.83","0.80","186.97K","0.75%"
"04/28/2023","0.80","0.80","0.80","0.75","136.51K","1.77%"
"04/27/2023","0.79","0.74","0.80","0.74","151.36K","8.08%"
"04/26/2023","0.73","0.70","0.80","0.70","318.65K","-1.62%"
"04/25/2023","0.74","0.75","0.75","0.65","268.96K","-1.07%"
"04/24/2023","0.75","0.70","0.75","0.67","152.31K","7.14%"
"04/21/2023","0.70","0.84","0.84","0.70","606.97K","-11.28%"
"04/20/2023","0.79","0.81","0.83","0.77","274.89K","-3.78%"
"04/19/2023","0.82","0.84","0.84","0.81","112.54K","-2.96%"
"04/18/2023","0.85","0.80","0.85","0.80","1.26M","5.23%"
"04/17/2023","0.80","0.82","0.86","0.80","155.27K","-1.59%"
"04/14/2023","0.82","0.81","0.85","0.81","184.25K","0.00%"
"04/13/2023","0.81","0.81","0.85","0.81","108.25K","-1.70%"
"04/12/2023","0.82","0.81","0.83","0.81","80.65K","0.00%"
"04/11/2023","0.83","0.80","0.85","0.80","153.23K","3.12%"
"04/05/2023","0.80","0.83","0.85","0.80","356.16K","0.00%"
"04/04/2023","0.80","0.80","0.85","0.78","1.04M","-2.92%"
"04/03/2023","0.82","0.90","0.90","0.77","399.98K","-3.12%"
"03/31/2023","0.85","0.90","0.90","0.82","1.06M","0.00%"
"03/30/2023","0.85","0.89","0.89","0.84","174.84K","0.00%"
"03/29/2023","0.85","0.82","0.86","0.82","265.16K","1.20%"
"03/28/2023","0.83","0.89","0.89","0.83","33.35K","-1.94%"
"03/27/2023","0.85","0.86","0.87","0.85","200.76K","-2.63%"
"03/24/2023","0.87","0.91","0.91","0.85","265.43K","-2.40%"
"03/23/2023","0.90","0.90","0.93","0.85","420.41K","-1.10%"
"03/22/2023","0.91","0.94","0.97","0.89","462.44K","0.67%"
"03/21/2023","0.90","0.87","1.00","0.87","201.02K","3.51%"
"03/20/2023","0.87","0.87","0.87","0.83","208.97K","0.64%"
