"Date","Price","Open","High","Low","Vol.","Change %"
"06/21/2024","30.00","30.50","30.50","30.00","0.20K","-4.15%"
"06/19/2024","31.30","30.20","31.30","30.10","3.67K","3.64%"
"06/18/2024","30.20","32.20","32.20","30.00","3.26K","-2.89%"
"06/17/2024","31.10","33.90","33.90","31.10","1.02K","-7.72%"
"06/14/2024","33.70","32.80","33.70","31.10","5.44K","2.74%"
"06/13/2024","32.80","33.50","33.50","30.10","10.62K","4.13%"
"06/12/2024","31.50","32.40","33.00","31.10","8.99K","-6.80%"
"06/11/2024","33.80","32.70","33.80","31.00","4.63K","2.42%"
"06/10/2024","33.00","35.00","35.00","31.00","4.44K","-4.35%"
"06/07/2024","34.50","31.10","34.50","31.00","0.39K","0.58%"
"06/06/2024","34.30","34.50","34.50","34.30","0.65K","3.94%"
"06/05/2024","33.00","32.40","33.00","31.00","7.80K","1.85%"
"06/03/2024","32.40","34.00","34.90","32.40","3.19K","-1.82%"
"05/31/2024","33.00","33.00","33.00","32.10","3.24K","2.48%"
"05/30/2024","32.20","32.60","32.60","31.60","41.06K","-0.92%"
"05/29/2024","32.50","32.50","32.50","32.50","0.74K","0.00%"
"05/28/2024","32.50","33.20","33.20","32.50","6.29K","-6.88%"
"05/27/2024","34.90","34.90","34.90","34.90","0.83K","0.00%"
"05/24/2024","34.90","34.90","34.90","34.90","0.30K","0.87%"
"05/21/2024","34.60","32.00","34.60","32.00","0.06K","0.00%"
"05/16/2024","34.60","34.70","34.70","34.20","4.11K","1.76%"
"05/15/2024","34.00","33.40","34.00","33.40","3.37K","7.94%"
